genero_consultado,key,scientificName,species,taxonKey,speciesKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,year,basisOfRecord,datasetName,level1Name,countryCode
Saimiri,2611408236,"Saimiri boliviensis (I.Geoffroy Saint-Hilaire & de Blainville, 1834)",Saimiri boliviensis,2436663,2436663,-11.024848,-66.098254,898.0,2020,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BO
Saimiri,2626485095,"Saimiri boliviensis (I.Geoffroy Saint-Hilaire & de Blainville, 1834)",Saimiri boliviensis,2436663,2436663,-11.389311,-66.324278,304.0,2020,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BO
Saimiri,2802955319,"Saimiri boliviensis (I.Geoffroy Saint-Hilaire & de Blainville, 1834)",Saimiri boliviensis,2436663,2436663,-11.029276,-66.099967,20.0,2020,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BO
Saimiri,4096818350,"Saimiri boliviensis (I.Geoffroy Saint-Hilaire & de Blainville, 1834)",Saimiri boliviensis,2436663,2436663,-10.863581,-65.980895,15.0,2020,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BO
Saimiri,2850693668,"Saimiri boliviensis (I.Geoffroy Saint-Hilaire & de Blainville, 1834)",Saimiri boliviensis,2436663,2436663,-12.575703,-69.176624,10.0,2020,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Saimiri,2901567786,"Saimiri boliviensis (I.Geoffroy Saint-Hilaire & de Blainville, 1834)",Saimiri boliviensis,2436663,2436663,-10.933028,-66.038322,61.0,2020,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BO
Saimiri,2999082928,"Saimiri boliviensis (I.Geoffroy Saint-Hilaire & de Blainville, 1834)",Saimiri boliviensis,2436663,2436663,-10.056606,-67.851145,31.0,2020,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Saimiri,3013906608,"Saimiri boliviensis (I.Geoffroy Saint-Hilaire & de Blainville, 1834)",Saimiri boliviensis,2436663,2436663,-10.055148,-67.847445,31.0,2020,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Saimiri,2006056138,"Saimiri boliviensis (I.Geoffroy Saint-Hilaire & de Blainville, 1834)",Saimiri boliviensis,2436663,2436663,-12.05883,-71.124642,14284.0,2019,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Saimiri,2012967615,"Saimiri boliviensis (I.Geoffroy Saint-Hilaire & de Blainville, 1834)",Saimiri boliviensis,2436663,2436663,-11.888218,-71.407541,209.0,2019,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Saimiri,2012985869,"Saimiri boliviensis (I.Geoffroy Saint-Hilaire & de Blainville, 1834)",Saimiri boliviensis,2436663,2436663,-12.116067,-71.097696,1953.0,2019,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Saimiri,3902053734,"Saimiri boliviensis (I.Geoffroy Saint-Hilaire & de Blainville, 1834)",Saimiri boliviensis,2436663,2436663,-12.568986,-70.095964,,2019,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Saimiri,4606630654,"Saimiri boliviensis (I.Geoffroy Saint-Hilaire & de Blainville, 1834)",Saimiri boliviensis,2436663,2436663,-12.575468,-70.096988,122.0,2019,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
